,dienophile,diene,ΔG TS_endo_1,ΔG TS_endo_2,ΔG TS_exo_1,ΔG TS_exo_2,ΔG Product_endo_1,ΔG Product_endo_2,ΔG Product_exo_1,ΔG Product_exo_2,pz_pop_C1_D,pz_pop_C2_D,pz_pop_C3_D,pz_pop_C4_D,LUMO_D,HOMO_D,Sigma p_1_D,Sigma p_4_D,Sigma p_2_D,Sigma p_3_D,NBO_1_D,NBO_2_D,NBO_3_D,NBO_4_D,sterio_D_1,sterio_D_2,sterio_D_3,sterio_D_4,Volume_D_1,Volume_D_4,Volume_D_2,Volume_D_3,pz_pop_C1_dPh,pz_pop_C2_dPh,LUMO_dPh,HOMO_dPh,Sigma_P_1dPh,Sigma_P_2dPh,NBO_1dPh,NBO_2_dPh,sterio_dPh_1,sterio_dPh_2,Volume_dPh_1,Volume_dPh_2,LUMO_D - HOMO_dPh,LUMO_dPh - HOMO_D,Min(TS_1),Min(TS_2),Min_TSـall,Min(TS_1) - Min(TS_2),Min(Product_1),Min(Product_2),Min(Product_1) - Min(Product_2),min_gap,target_raw,target_scaled
665,5_7,1_4_3_3,46.092,46.026,49.367,44.431,-17.991,-18.693,-17.546,-19.188,1.026,1.068,0.945,1.072,0.6,-7.451,0.06,-0.27,-0.27,0.06,0.187,0.231,0.146,0.262,1.08,1.53,1.08,1.53,98.427,334.486,334.486,98.427,1.04,1.094,0.231,-7.776,-0.2,-0.01,-0.199,-0.259,2.25,2.7,642.238,636.378,8.376,7.682,46.092,44.431,44.431,1.661,-17.991,-19.188,1.197,7.682,44.431,0.5259480829872205
673,7_8,4_3_3_3,36.876,35.824,37.433,37.828,-7.874,-8.284,-12.583,-19.477,1.013,1.095,0.965,1.071,0.435,-7.423,-0.17,-0.27,0.06,0.06,0.078,0.242,0.259,0.333,1.5,1.08,1.08,1.53,185.535,334.486,98.427,98.427,0.918,1.064,-0.93,-7.913,-0.01,0.45,-0.153,-0.358,2.7,1.75,636.378,467.957,8.347,6.493,36.876,35.824,35.824,1.052,-12.583,-19.477,6.893,6.493,35.824,-0.3401653855047243
585,6_7,3_4_1_2,27.012,26.765,28.758,29.422,-17.857,-18.097,-18.948,-17.541,1.077,1.013,1.146,0.92,-1.851,-7.64,-0.27,0.66,-0.27,0.66,-0.299,0.312,-0.11,0.179,1.53,1.53,1.02,1.02,334.486,164.182,334.486,164.182,1.0,1.0,-0.294,-7.636,0.0,-0.01,-0.429,-0.25,1.0,2.7,60.96,636.378,5.785,7.346,27.012,26.765,26.765,0.247,-18.948,-18.097,-0.851,5.785,26.765,-1.2517631444298465
873,2_6,3_1_3_1,33.644,31.097,34.145,31.036,-16.816,-23.479,-17.584,-25.071,1.082,0.938,1.232,0.847,-0.437,-8.017,-0.27,0.06,0.66,0.06,0.165,0.238,0.325,-0.358,1.53,1.02,1.08,1.08,334.486,98.427,164.182,98.427,1.071,0.882,-0.457,-9.433,0.66,0.0,-0.38,-0.33,1.02,1.0,164.182,60.96,8.996,7.559,33.644,31.036,31.036,2.609,-17.584,-25.071,7.487,7.559,31.036,-0.8219768514207728
393,7_9,3_6_6_4,29.689,32.302,32.872,36.466,-8.764,-9.268,-11.759,-13.153,0.978,1.109,1.064,1.051,0.569,-6.995,-0.27,-0.17,0.0,0.0,0.141,0.216,-0.368,-0.275,1.53,1.0,1.0,1.5,334.486,185.535,60.96,60.96,0.939,1.048,-1.088,-8.015,-0.01,0.42,-0.156,-0.35,2.7,1.1,636.378,291.269,8.584,5.907,29.689,32.302,29.689,-2.613,-11.759,-13.153,1.394,5.907,29.689,-0.9575240620700874
163,2_9,3_1_6_2,34.922,33.117,36.19,35.938,-3.662,-4.584,-5.03,-5.728,1.125,0.937,1.224,0.818,-1.235,-7.887,-0.27,0.66,0.66,0.0,-0.386,0.293,-0.128,-0.326,1.53,1.02,1.0,1.02,334.486,164.182,164.182,60.96,0.993,0.929,-1.74,-9.532,0.66,0.42,-0.296,-0.254,1.02,1.1,164.182,291.269,8.297,6.148,34.922,33.117,33.117,1.805,-5.03,-5.728,0.699,6.148,33.117,-0.6125679832981129
248,3_7,4_1_3_7,35.373,36.367,35.765,36.906,-6.214,-5.208,-8.656,-8.989,0.884,1.133,1.006,1.058,-1.044,-7.435,-0.17,-0.01,0.66,0.06,-0.064,0.268,-0.261,0.442,1.5,1.02,1.08,2.7,185.535,636.378,164.182,98.427,0.967,1.124,0.024,-7.025,-0.27,-0.01,0.156,-0.362,1.53,2.7,334.486,636.378,5.981,7.46,35.373,36.367,35.373,-0.994,-8.656,-8.989,0.333,5.981,35.373,-0.38554904697676656
634,3_8,2_6_3_8,35.732,38.027,38.781,39.03,-8.718,-9.7,-12.299,-18.49,1.018,0.935,0.935,1.079,-1.921,-8.65,0.66,0.45,0.0,0.06,-0.309,0.302,-0.22,0.475,1.02,1.0,1.08,1.75,164.182,467.957,60.96,98.427,0.88,1.182,0.092,-8.147,-0.27,0.45,0.225,-0.489,1.53,1.75,334.486,467.957,6.226,8.741,35.732,38.027,35.732,-2.295,-12.299,-18.49,6.19,6.226,35.732,-0.3494232499291763
885,1_6,3_1_4_6,35.267,36.859,35.273,37.225,-25.565,-28.527,-30.21,-25.531,0.874,1.213,0.994,1.096,-0.324,-7.74,-0.27,0.0,0.66,-0.27,0.281,0.249,-0.344,0.305,1.53,1.02,1.53,1.0,334.486,60.96,164.182,334.486,0.983,1.082,1.33,-8.949,0.06,0.0,0.223,-0.568,1.08,1.0,98.427,60.96,8.625,9.07,35.267,36.859,35.267,-1.592,-30.21,-28.527,-1.683,8.625,35.267,-0.39621571685711293
669,7_7,1_6_4_8,41.686,41.686,41.251,41.251,-6.299,-6.299,-19.276,-19.276,1.02,1.149,0.888,1.188,-0.446,-7.84,0.06,0.45,0.0,-0.27,0.301,0.231,-0.427,0.412,1.08,1.0,1.53,1.75,98.427,467.957,60.96,334.486,1.002,1.002,-0.542,-7.282,-0.01,-0.01,-0.228,-0.228,2.7,2.7,636.378,636.378,6.836,7.299,41.251,41.251,41.251,0.0,-19.276,-19.276,0.0,6.836,41.251,0.20594798657681215
375,4_6,3_4_2_9,39.527,40.682,40.064,42.059,-10.093,-10.855,-10.111,-12.601,1.064,1.054,0.921,1.1,-0.899,-7.168,-0.27,0.42,-0.27,-0.2,0.107,0.235,0.191,0.03,1.53,1.53,2.25,1.1,334.486,291.269,334.486,642.238,0.975,1.037,1.376,-8.571,-0.17,0.0,-0.226,-0.472,1.5,1.0,185.535,60.96,7.671,8.544,39.527,40.682,39.527,-1.155,-10.111,-12.601,2.489,7.671,39.527,0.03246365757947161
412,8_9,1_2_4_4,35.981,36.354,39.505,36.941,-12.911,-11.867,-13.826,-13.508,1.01,1.07,0.998,1.081,1.01,-7.73,0.06,-0.17,-0.2,-0.27,0.249,0.224,-0.169,0.28,1.08,2.25,1.53,1.5,98.427,185.535,642.238,334.486,0.968,0.942,-1.586,-9.126,0.45,0.42,-0.289,-0.275,1.75,1.1,467.957,291.269,10.136,6.145,35.981,36.354,35.981,-0.373,-13.826,-13.508,-0.318,6.145,35.981,-0.32436663860647424
74,4_6,1_2_2_3,67.131,62.353,63.468,65.548,4.81,5.519,5.886,3.022,1.116,1.101,1.091,0.99,1.258,-7.341,0.06,-0.27,-0.2,-0.2,0.229,0.222,-0.118,-0.125,1.08,2.25,2.25,1.53,98.427,334.486,642.238,642.238,0.975,1.037,1.376,-8.571,-0.17,0.0,-0.226,-0.472,1.5,1.0,185.535,60.96,9.828,8.717,63.468,62.353,62.353,1.115,4.81,3.022,1.788,8.717,62.353,2.3294203244549374
113,4_7,2_2_4_9,51.377,49.31,47.451,48.3,0.467,-1.639,-1.033,-2.029,1.124,0.966,0.887,1.154,-1.112,-8.393,0.66,0.42,-0.2,-0.27,-0.344,0.307,0.024,0.404,1.02,2.25,1.53,1.1,164.182,291.269,642.238,334.486,0.988,1.057,0.019,-7.55,-0.17,-0.01,-0.201,-0.267,1.5,2.7,185.535,636.378,6.438,8.412,47.451,48.3,47.451,-0.849,-1.033,-2.029,0.996,6.438,47.451,0.8298475456159734
598,6_8,1_2_4_6,38.978,38.79,34.901,37.698,-15.623,-17.087,-17.076,-17.711,0.986,1.068,0.933,1.146,0.959,-7.809,0.06,0.0,-0.2,-0.27,0.255,0.226,-0.161,0.317,1.08,2.25,1.53,1.0,98.427,60.96,642.238,334.486,0.895,1.043,-0.348,-9.411,0.0,0.45,-0.35,-0.368,1.0,1.75,60.96,467.957,10.37,7.461,34.901,37.698,34.901,-2.797,-17.076,-17.711,0.635,7.461,34.901,-0.43304591663265046
961,3_4,1_6_4_1,38.755,38.209,37.911,39.177,-25.973,-26.953,-29.355,-29.794,1.038,1.062,1.174,1.089,0.524,-7.763,0.06,0.06,0.0,-0.27,0.173,0.227,0.192,-0.408,1.08,1.0,1.53,1.08,98.427,98.427,60.96,334.486,1.007,1.095,1.831,-7.467,-0.27,-0.17,0.106,-0.335,1.53,1.5,334.486,185.535,7.991,9.594,37.911,38.209,37.911,-0.299,-29.355,-29.794,0.439,7.991,37.911,-0.1301527436152516
390,1_5,2_2_1_8,45.371,45.527,42.89,44.612,-9.939,-8.836,-20.492,-13.121,1.117,0.959,1.029,1.024,-1.745,-9.031,0.66,0.45,-0.2,0.66,-0.343,0.308,0.083,-0.103,1.02,2.25,1.02,1.75,164.182,467.957,642.238,164.182,1.011,1.054,1.418,-8.429,0.06,-0.2,0.22,-0.329,1.08,2.25,98.427,642.238,6.684,10.449,42.89,44.612,42.89,-1.722,-20.492,-13.121,-7.371,6.684,42.89,0.3708788538776487
104,2_3,3_4_3_2,47.877,36.454,45.003,40.13,-5.901,-6.022,-8.711,-0.674,1.197,0.85,1.146,0.928,-0.845,-7.52,-0.27,0.66,-0.27,0.06,-0.475,0.31,0.481,0.115,1.53,1.53,1.08,1.02,334.486,164.182,334.486,98.427,1.209,0.871,0.011,-8.258,0.66,-0.27,-0.5,0.238,1.02,1.53,164.182,334.486,7.413,7.531,45.003,36.454,36.454,8.549,-8.711,-6.022,-2.689,7.413,36.454,-0.27676913998945446
114,4_8,5_1_4_9,41.542,41.327,42.993,45.565,-4.629,-6.873,-8.53,-2.078,0.905,1.126,0.905,1.12,-1.266,-8.337,-0.2,0.42,0.66,-0.27,-0.036,0.272,-0.253,0.415,2.25,1.02,1.53,1.1,642.238,291.269,164.182,334.486,0.873,1.087,-0.165,-8.898,-0.17,0.45,-0.122,-0.391,1.5,1.75,185.535,467.957,7.631,8.172,41.542,41.327,41.327,0.215,-8.53,-6.873,-1.657,7.631,41.327,0.2135957876230987
417,5_9,4_2_4_8,53.184,57.873,48.273,58.363,7.944,9.61,-16.918,-13.818,1.058,1.07,0.89,1.129,-0.205,-8.022,-0.17,0.45,-0.2,-0.27,-0.177,0.246,-0.093,0.406,1.5,2.25,1.53,1.75,185.535,467.957,642.238,334.486,0.876,1.056,-0.708,-8.875,-0.2,0.42,-0.122,-0.373,2.25,1.1,642.238,291.269,8.67,7.314,48.273,57.873,48.273,-9.6,-16.918,-13.818,-3.099,7.314,48.273,0.9125645516692301
525,6_8,2_6_1_5,31.057,32.037,30.253,33.586,-15.215,-14.46,-16.11,-16.111,1.105,0.955,1.125,0.824,-1.482,-8.439,0.66,-0.2,0.0,0.66,-0.358,0.297,-0.131,-0.223,1.02,1.0,1.02,2.25,164.182,642.238,60.96,164.182,0.895,1.043,-0.348,-9.411,0.0,0.45,-0.35,-0.368,1.0,1.75,60.96,467.957,7.929,8.091,30.253,32.037,30.253,-1.784,-16.11,-16.111,0.001,7.929,30.253,-0.9007693279897508
457,3_9,1_3_1_4,39.754,35.386,40.647,36.562,-13.747,-13.728,-19.428,-14.941,1.061,1.001,1.141,0.853,-0.739,-8.321,0.06,-0.17,0.06,0.66,0.178,0.24,0.324,-0.265,1.08,1.08,1.02,1.5,98.427,185.535,98.427,164.182,0.875,1.158,-0.377,-8.19,-0.27,0.42,0.224,-0.481,1.53,1.1,334.486,291.269,7.451,7.944,39.754,35.386,35.386,4.367,-19.428,-14.941,-4.487,7.451,35.386,-0.3842408704820065
409,4_9,2_6_2_8,37.449,34.682,34.831,34.308,-10.399,-11.382,-11.976,-13.434,1.158,1.042,0.895,1.059,-1.368,-8.536,0.66,0.45,0.0,-0.2,-0.354,0.297,-0.147,0.047,1.02,1.0,2.25,1.75,164.182,467.957,60.96,642.238,0.875,1.066,-0.546,-8.904,-0.17,0.42,-0.127,-0.385,1.5,1.1,185.535,291.269,7.536,7.99,34.831,34.308,34.308,0.523,-11.976,-13.434,1.458,7.536,34.308,-0.4927188905859125
92,7_9,5_1_2_9,45.343,46.058,45.183,46.658,2.945,0.2,-2.708,0.374,1.033,1.097,0.914,1.064,-1.053,-8.514,-0.2,0.42,0.66,-0.2,-0.076,0.266,-0.198,0.083,2.25,1.02,2.25,1.1,642.238,291.269,164.182,642.238,0.939,1.048,-1.088,-8.015,-0.01,0.42,-0.156,-0.35,2.7,1.1,636.378,291.269,6.962,7.426,45.183,46.058,45.183,-0.876,-2.708,0.2,-2.908,6.962,45.183,0.6016210617610028
930,3_3,1_6_1_8,31.266,31.266,33.186,33.186,-24.722,-24.722,-27.507,-27.507,0.987,1.127,1.001,0.985,-1.719,-8.631,0.06,0.45,0.0,0.66,0.305,0.232,-0.368,-0.102,1.08,1.0,1.02,1.75,98.427,467.957,60.96,164.182,1.074,1.074,1.92,-7.114,-0.27,-0.27,0.023,0.023,1.53,1.53,334.486,334.486,5.395,10.551,31.266,31.266,31.266,0.0,-27.507,-27.507,0.0,5.395,31.266,-0.7988321903596429
89,2_3,2_4_4_5,45.377,49.442,49.258,50.937,1.939,4.131,-6.311,0.78,1.205,0.886,1.04,1.009,-0.561,-7.763,0.66,-0.2,-0.27,-0.27,-0.465,0.303,0.384,0.229,1.02,1.53,1.53,2.25,164.182,642.238,334.486,334.486,1.209,0.871,0.011,-8.258,0.66,-0.27,-0.5,0.238,1.02,1.53,164.182,334.486,7.697,7.774,45.377,49.442,45.377,-4.065,-6.311,0.78,-7.091,7.697,45.377,0.6211430802212607
336,5_8,3_4_3_2,40.314,42.626,42.615,45.984,1.793,1.469,-11.821,-11.454,1.197,0.85,1.146,0.928,-0.845,-7.52,-0.27,0.66,-0.27,0.06,-0.475,0.31,0.481,0.115,1.53,1.53,1.08,1.02,334.486,164.182,334.486,98.427,0.871,1.076,-0.346,-8.89,-0.2,0.45,-0.115,-0.378,2.25,1.75,642.238,467.957,8.045,7.174,40.314,42.626,40.314,-2.313,-11.821,-11.454,-0.367,7.174,40.314,0.11165864999299081
988,1_2,1_4_1_6,32.053,32.677,33.958,34.158,-33.239,-26.474,-33.726,-34.031,1.005,1.088,1.105,0.971,-0.825,-8.21,0.06,0.0,-0.27,0.66,0.217,0.234,0.197,-0.232,1.08,1.53,1.02,1.0,98.427,60.96,334.486,164.182,0.884,1.149,-0.36,-9.308,0.06,0.66,0.34,-0.479,1.08,1.02,98.427,164.182,8.483,7.849,32.053,32.677,32.053,-0.625,-33.726,-34.031,0.305,7.849,32.053,-0.7196371979461237
921,3_6,1_4_6_3,38.079,36.492,39.883,38.357,-21.671,-20.087,-23.482,-26.732,1.035,1.052,1.183,1.072,0.745,-7.258,0.06,-0.27,-0.27,0.0,0.155,0.223,0.199,-0.413,1.08,1.53,1.0,1.53,98.427,334.486,334.486,60.96,0.973,1.133,1.54,-7.815,-0.27,0.0,0.121,-0.576,1.53,1.0,334.486,60.96,8.56,8.798,38.079,36.492,36.492,1.587,-23.482,-26.732,3.251,8.56,36.492,-0.27294523946631155
933,4_8,1_6_4_4,33.021,35.674,34.723,34.713,-18.648,-19.793,-28.506,-27.552,1.08,1.159,1.029,1.04,0.566,-7.478,0.06,-0.17,0.0,-0.27,0.261,0.222,-0.404,0.272,1.08,1.0,1.53,1.5,98.427,185.535,60.96,334.486,0.873,1.087,-0.165,-8.898,-0.17,0.45,-0.122,-0.391,1.5,1.75,185.535,467.957,9.464,7.313,33.021,34.713,33.021,-1.692,-28.506,-27.552,-0.954,7.313,33.021,-0.622228363567106
605,3_3,1_2_1_9,38.383,38.383,41.952,41.952,-15.044,-15.044,-17.818,-17.818,1.001,1.09,1.013,1.005,-1.757,-8.562,0.06,0.42,-0.2,0.66,0.288,0.235,-0.138,-0.089,1.08,2.25,1.02,1.1,98.427,291.269,642.238,164.182,1.074,1.074,1.92,-7.114,-0.27,-0.27,0.023,0.023,1.53,1.53,334.486,334.486,5.357,10.482,38.383,38.383,38.383,0.0,-17.818,-17.818,0.0,5.357,38.383,-0.08265587395936695
593,3_5,2_2_1_9,47.245,37.452,47.253,39.2,-1.734,-1.911,-14.475,-17.642,1.09,0.937,1.031,1.017,-2.035,-8.998,0.66,0.42,-0.2,0.66,-0.339,0.308,0.077,-0.106,1.02,2.25,1.02,1.1,164.182,291.269,642.238,164.182,0.998,1.101,1.621,-7.471,-0.27,-0.2,0.12,-0.333,1.53,2.25,334.486,642.238,5.436,10.618,47.245,37.452,37.452,9.793,-14.475,-17.642,3.167,5.436,37.452,-0.1763414367763769
611,9_9,2_3_6_2,35.614,35.614,35.876,35.876,-15.829,-15.829,-17.951,-17.951,1.107,0.931,0.942,1.008,-2.119,-8.727,0.66,0.66,0.06,0.0,-0.417,0.314,0.488,-0.227,1.02,1.08,1.0,1.02,164.182,164.182,98.427,60.96,0.947,0.946,-1.736,-9.188,0.42,0.42,-0.281,-0.281,1.1,1.1,291.269,291.269,7.07,6.991,35.614,35.614,35.614,0.0,-17.951,-17.951,0.0,6.991,35.614,-0.3612974673431476
94,8_9,4_2_2_6,54.989,53.688,58.959,54.583,3.076,3.13,0.234,0.186,1.029,1.011,1.093,1.137,1.079,-7.757,-0.17,0.0,-0.2,-0.2,-0.222,0.235,-0.044,-0.019,1.5,2.25,2.25,1.0,185.535,60.96,642.238,642.238,0.968,0.942,-1.586,-9.126,0.45,0.42,-0.289,-0.275,1.75,1.1,467.957,291.269,10.205,6.172,54.989,53.688,53.688,1.301,0.234,0.186,0.048,6.172,53.688,1.4574703762171424
11,2_7,5_2_2_8,77.981,72.557,71.652,70.379,31.717,30.283,22.304,18.673,1.122,1.057,0.926,1.148,-0.176,-7.92,-0.2,0.45,-0.2,-0.2,-0.213,0.235,-0.032,0.099,2.25,2.25,2.25,1.75,642.238,467.957,642.238,642.238,1.095,0.903,-1.149,-8.015,0.66,-0.01,-0.373,-0.136,1.02,2.7,164.182,636.378,7.839,6.77,71.652,70.379,70.379,1.273,22.304,18.673,3.63,6.77,70.379,3.137068366527245
396,2_8,2_3_4_2,38.779,39.375,41.296,40.549,-3.855,-3.141,-13.262,-13.203,1.145,0.871,0.937,1.136,-1.729,-8.495,0.66,0.66,0.06,-0.27,-0.405,0.324,0.454,0.349,1.02,1.08,1.53,1.02,164.182,164.182,98.427,334.486,0.99,0.949,-1.494,-9.69,0.66,0.45,-0.29,-0.26,1.02,1.75,164.182,467.957,7.961,7.001,38.779,39.375,38.779,-0.596,-13.262,-13.203,-0.059,7.001,38.779,-0.04280680534976885
533,3_3,2_4_4_8,43.946,43.946,42.481,42.481,-12.996,-12.996,-16.248,-16.248,1.191,0.891,0.93,1.118,-1.133,-8.228,0.66,0.45,-0.27,-0.27,-0.433,0.31,0.364,0.343,1.02,1.53,1.53,1.75,164.182,467.957,334.486,334.486,1.074,1.074,1.92,-7.114,-0.27,-0.27,0.023,0.023,1.53,1.53,334.486,334.486,5.982,10.148,42.481,42.481,42.481,0.0,-16.248,-16.248,0.0,5.982,42.481,0.32972160877329126
43,1_9,2_2_2_4,68.242,63.91,65.117,65.268,11.679,12.258,9.463,9.816,1.142,0.886,1.092,1.117,-0.295,-8.04,0.66,-0.17,-0.2,-0.2,-0.393,0.295,0.109,-0.053,1.02,2.25,2.25,1.5,164.182,185.535,642.238,642.238,0.895,1.103,-0.687,-9.217,0.06,0.42,0.317,-0.467,1.08,1.1,98.427,291.269,8.922,7.353,65.117,63.91,63.91,1.207,9.463,9.816,-0.353,7.353,63.91,2.4860996169426746
42,4_5,5_2_4_1,64.437,56.985,66.684,64.312,19.049,0.721,-11.42,9.984,1.154,0.906,1.023,0.966,0.866,-7.794,-0.2,0.06,-0.2,-0.27,0.175,0.225,0.206,-0.073,2.25,2.25,1.53,1.08,642.238,98.427,642.238,334.486,0.999,1.017,1.462,-8.094,-0.17,-0.2,-0.228,-0.241,1.5,2.25,185.535,642.238,8.96,9.256,64.437,56.985,56.985,7.452,-11.42,0.721,-12.141,8.96,56.985,1.7892440610803861
329,2_4,2_6_1_9,36.501,34.228,36.34,37.224,-11.557,-10.118,-19.924,-11.282,1.069,0.977,1.018,0.918,-2.463,-9.027,0.66,0.42,0.0,0.66,-0.314,0.304,-0.155,-0.128,1.02,1.0,1.02,1.1,164.182,291.269,60.96,164.182,1.11,0.864,-0.212,-8.953,0.66,-0.17,-0.399,-0.107,1.02,1.5,164.182,185.535,6.49,8.815,36.34,34.228,34.228,2.113,-19.924,-11.282,-8.642,6.49,34.228,-0.5007692074767403
167,2_7,3_4_3_8,37.457,35.722,38.727,35.508,-10.654,-10.354,-5.942,-5.946,0.966,1.108,0.895,1.156,-0.669,-7.484,-0.27,0.45,-0.27,0.06,0.161,0.244,0.118,0.484,1.53,1.53,1.08,1.75,334.486,467.957,334.486,98.427,1.095,0.903,-1.149,-8.015,0.66,-0.01,-0.373,-0.136,1.02,2.7,164.182,636.378,7.346,6.335,37.457,35.508,35.508,1.95,-10.654,-10.354,-0.301,6.335,35.508,-0.371964137223494
497,2_3,5_3_2_1,45.917,46.959,47.253,46.714,-6.624,-4.881,-12.589,-15.718,0.982,1.075,0.871,1.118,0.626,-7.879,-0.2,0.06,0.06,-0.2,0.266,0.228,-0.189,0.406,2.25,1.08,2.25,1.08,642.238,98.427,98.427,642.238,1.209,0.871,0.011,-8.258,0.66,-0.27,-0.5,0.238,1.02,1.53,164.182,334.486,8.884,7.89,45.917,46.714,45.917,-0.797,-12.589,-15.718,3.129,7.89,45.917,0.6754827192343488
876,9_9,1_6_1_9,28.938,28.938,30.373,30.373,-22.239,-22.239,-25.165,-25.165,0.972,1.125,1.0,0.972,-1.951,-8.636,0.06,0.42,0.0,0.66,0.313,0.233,-0.372,-0.104,1.08,1.0,1.02,1.1,98.427,291.269,60.96,164.182,0.947,0.946,-1.736,-9.188,0.42,0.42,-0.281,-0.281,1.1,1.1,291.269,291.269,7.238,6.9,28.938,28.938,28.938,0.0,-25.165,-25.165,0.0,6.9,28.938,-1.0330964118827344
597,8_9,2_6_6_5,33.374,34.267,38.07,36.63,-7.583,-7.929,-15.996,-17.679,1.116,0.906,1.06,0.929,-0.933,-7.994,0.66,-0.2,0.0,0.0,-0.387,0.289,-0.14,-0.308,1.02,1.0,1.0,2.25,164.182,642.238,60.96,60.96,0.968,0.942,-1.586,-9.126,0.45,0.42,-0.289,-0.275,1.75,1.1,467.957,291.269,8.193,6.408,33.374,34.267,33.374,-0.893,-15.996,-17.679,1.683,6.408,33.374,-0.5867063402863278
756,1_6,5_3_3_6,36.872,38.237,38.198,37.819,-24.386,-26.076,-26.486,-21.372,1.022,1.018,0.986,1.066,-0.035,-8.041,-0.2,0.0,0.06,0.06,-0.261,0.268,0.34,0.351,2.25,1.08,1.08,1.0,642.238,60.96,98.427,98.427,0.983,1.082,1.33,-8.949,0.06,0.0,0.223,-0.568,1.08,1.0,98.427,60.96,8.914,9.371,36.872,37.819,36.872,-0.947,-26.486,-26.076,-0.41,8.914,36.872,-0.23470623423487888
100,4_4,2_4_3_5,45.593,45.593,47.274,47.274,-9.711,-9.711,-0.396,-0.396,1.184,0.907,0.947,1.048,-0.747,-8.006,0.66,-0.2,-0.27,0.06,-0.458,0.305,0.371,0.336,1.02,1.53,1.08,2.25,164.182,642.238,334.486,98.427,1.012,1.013,1.714,-8.088,-0.17,-0.17,-0.243,-0.243,1.5,1.5,185.535,185.535,7.342,9.72,45.593,45.593,45.593,0.0,-9.711,-9.711,0.0,7.342,45.593,0.6428789358264961
426,5_9,2_3_1_4,43.937,41.756,46.496,41.377,3.198,-2.47,-11.101,-14.052,1.15,0.901,1.158,0.799,-1.5,-8.592,0.66,-0.17,0.06,0.66,-0.445,0.316,0.531,-0.278,1.02,1.08,1.02,1.5,164.182,185.535,98.427,164.182,0.876,1.056,-0.708,-8.875,-0.2,0.42,-0.122,-0.373,2.25,1.1,642.238,291.269,7.375,7.884,43.937,41.377,41.377,2.56,-11.101,-14.052,2.951,7.375,41.377,0.21862723567986656
178,7_7,2_2_3_4,45.112,45.112,44.172,44.172,-3.061,-3.061,-6.438,-6.438,1.096,0.904,0.945,1.072,-0.84,-8.128,0.66,-0.17,-0.2,0.06,-0.362,0.302,0.025,0.379,1.02,2.25,1.08,1.5,164.182,185.535,642.238,98.427,1.002,1.002,-0.542,-7.282,-0.01,-0.01,-0.228,-0.228,2.7,2.7,636.378,636.378,6.442,7.586,44.172,44.172,44.172,0.0,-6.438,-6.438,0.0,6.442,44.172,0.4998851820531652
444,5_6,1_6_4_9,43.733,41.138,41.111,41.628,-10.965,-19.959,-18.433,-14.519,1.002,1.146,0.881,1.168,-0.824,-7.852,0.06,0.42,0.0,-0.27,0.311,0.232,-0.432,0.413,1.08,1.0,1.53,1.1,98.427,291.269,60.96,334.486,0.973,1.035,1.346,-8.569,-0.2,0.0,-0.219,-0.469,2.25,1.0,642.238,60.96,7.745,9.198,41.111,41.138,41.111,-0.027,-18.433,-19.959,1.526,7.745,41.111,0.1918599320178633
416,2_8,2_3_3_7,35.463,36.175,37.004,36.97,-3.854,-10.828,-15.802,-13.741,1.15,0.904,1.054,0.988,-1.599,-7.693,0.66,-0.01,0.06,0.06,-0.442,0.316,0.462,0.351,1.02,1.08,1.08,2.7,164.182,636.378,98.427,98.427,0.99,0.949,-1.494,-9.69,0.66,0.45,-0.29,-0.26,1.02,1.75,164.182,467.957,8.091,6.199,35.463,36.175,35.463,-0.712,-15.802,-13.741,-2.061,6.199,35.463,-0.37649244047458486
870,3_3,1_3_3_9,33.423,33.423,36.535,36.535,-24.325,-24.325,-24.841,-24.841,0.989,1.077,0.921,1.096,-1.371,-8.529,0.06,0.42,0.06,0.06,0.227,0.248,0.246,0.442,1.08,1.08,1.08,1.1,98.427,291.269,98.427,98.427,1.074,1.074,1.92,-7.114,-0.27,-0.27,0.023,0.023,1.53,1.53,334.486,334.486,5.744,10.449,33.423,33.423,33.423,0.0,-24.841,-24.841,0.0,5.744,33.423,-0.5817755211906958
882,1_6,4_3_6_3,36.573,34.899,36.808,36.111,-22.859,-23.888,-25.044,-25.319,0.974,1.148,0.988,1.086,0.515,-7.215,-0.17,-0.27,0.06,0.0,0.172,0.224,-0.424,0.388,1.5,1.08,1.0,1.53,185.535,334.486,98.427,60.96,0.983,1.082,1.33,-8.949,0.06,0.0,0.223,-0.568,1.08,1.0,98.427,60.96,9.464,8.545,36.573,34.899,34.899,1.674,-25.044,-25.319,0.275,8.545,34.899,-0.43324717455492145
680,5_8,1_6_6_7,40.037,38.068,40.862,38.546,-2.086,-6.96,-6.637,-19.696,1.07,1.128,1.004,1.007,-0.618,-7.216,0.06,-0.01,0.0,0.0,0.25,0.219,-0.372,-0.24,1.08,1.0,1.0,2.7,98.427,636.378,60.96,60.96,0.871,1.076,-0.346,-8.89,-0.2,0.45,-0.115,-0.378,2.25,1.75,642.238,467.957,8.272,6.87,40.037,38.068,38.068,1.968,-6.637,-19.696,13.059,6.87,38.068,-0.11435399671700222
